id,source_file,dataset_key,series_year,period_start,period_end,period_label,jurisdiction,jurisdiction_slug,location,location_slug,age_group,age_group_slug,metric_key,metric_label,metric_group,detection_method,detection_method_slug,fines,arrests,charges,total_actions
fines-02736,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,26-39,26-39,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,154,0,0,154
fines-02737,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,299,0,0,299
fines-02738,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,2046,0,0,2046
fines-02739,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02740,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,195,0,0,195
fines-02741,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02742,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,267,0,0,267
fines-02743,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,572,0,0,572
fines-02744,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,3331,0,0,3331
fines-02745,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,65 and over,65-and-over,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02746,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,65 and over,65-and-over,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,36,0,0,36
fines-02747,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02748,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,106,0,0,106
fines-02749,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,292,0,0,292
fines-02750,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,1547,0,0,1547
fines-02751,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,Unknown,unknown,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02752,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,Unknown,unknown,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,131,0,0,131
fines-02753,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,Unknown,unknown,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02754,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,Unknown,unknown,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,141,0,0,141
fines-02755,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,30,0,0,30
fines-02756,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Inner Regional Australia,inner-regional-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,140,0,0,140
fines-02757,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,0-16,0-16,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02758,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,0-16,0-16,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-02759,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,0-16,0-16,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02760,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,0-16,0-16,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,0,0,0,0
fines-02761,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,0,0,0,0
fines-02762,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,0,0,0,0
fines-02763,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02764,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,231,0,0,231
fines-02765,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,17-25,17-25,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02766,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,17-25,17-25,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,232,0,0,232
fines-02767,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,2954,0,0,2954
fines-02768,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,2419,0,0,2419
fines-02769,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02770,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,1198,0,0,1198
fines-02771,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02772,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,1067,0,0,1067
fines-02773,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,9893,0,0,9893
fines-02774,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,8608,0,0,8608
fines-02775,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02776,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,1519,0,0,1519
fines-02777,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02778,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,1516,0,0,1516
fines-02779,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,16579,0,0,16579
fines-02780,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,13997,0,0,13997
fines-02781,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02782,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,260,0,0,260
fines-02783,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02784,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,455,0,0,455
fines-02785,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,4924,0,0,4924
fines-02786,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,4027,0,0,4027
fines-02787,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02788,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,1222,0,0,1222
fines-02789,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02790,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,1115,0,0,1115
fines-02791,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,968,0,0,968
fines-02792,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,582,0,0,582
fines-02793,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02794,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-02795,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02796,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,0,0,0,0
fines-02797,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,0,0,0,0
fines-02798,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,0,0,0,0
fines-02799,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-02800,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-02801,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-02802,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,0,0,0,0
fines-02803,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,0,0,0,0
fines-02804,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-05-01,2024-05-31,May 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,141,0,0,141
